field_index,target_id,typhoon_name,time,lat,lon_180,WND,PRES,intensity,move_speed_kmh,move_dir_deg,signed_coast_dist_km,is_land,life_progress,final_rain_mean_mmhr,final_rain_max_mmhr,final_rain_p50_mmhr,final_rain_p75_mmhr,final_rain_p90_mmhr,final_rain_p95_mmhr,final_rain_p99_mmhr,final_rain_sum_halfhour_mm,final_rain_volume_proxy_mm_km2,final_rain_area_1_km2,final_rain_area_5_km2,final_rain_area_10_km2,final_rain_area_20_km2,final_heavy_rain_fraction_10,final_centroid_x_front_km,final_centroid_y_left_km,final_centroid_offset_km,final_centroid_angle_deg,final_asym_front_back_ratio,final_asym_left_right_ratio,final_quad_front_left_sum,final_quad_front_right_sum,final_quad_back_left_sum,final_quad_back_right_sum,final_quad_front_left_ratio,final_quad_front_right_ratio,final_quad_back_left_ratio,final_quad_back_right_ratio,final_anisotropy,final_rain_radius_r50_km,final_rain_radius_r80_km,final_rain_radius_r90_km,final_rain_band_width_km,cumulative_volume_proxy_mm_km2,cumulative_area_time_10_km2_h,cumulative_area_time_20_km2_h,cumulative_max_rain_mmhr_so_far,cumulative_max_p95_mmhr_so_far,blend_rain_max_mmhr,blend_rain_p95_mmhr,calibrated_rain_max_mmhr,calibrated_rain_p95_mmhr,target_rain_max_mmhr,target_rain_p95_mmhr,target_rain_p99_mmhr,corr_blend_calibrated,max_scale_factor,calibration_ok,target_rain_area_10_km2,target_rain_area_20_km2,target_cap_mmhr,blend_rain_p99_mmhr,blend_rain_area_10_km2,blend_rain_area_20_km2,blend_centroid_offset_km,blend_anisotropy,blend_rain_radius_r50_km,blend_rain_radius_r80_km,blend_rain_radius_r90_km,blend_rain_band_width_km,calibrated_rain_mean_mmhr,calibrated_rain_p50_mmhr,calibrated_rain_p75_mmhr,calibrated_rain_p90_mmhr,calibrated_rain_p99_mmhr,calibrated_rain_sum_halfhour_mm,calibrated_rain_volume_proxy_mm_km2,calibrated_rain_area_1_km2,calibrated_rain_area_5_km2,calibrated_rain_area_10_km2,calibrated_rain_area_20_km2,calibrated_heavy_rain_fraction_10,calibrated_centroid_x_front_km,calibrated_centroid_y_left_km,calibrated_centroid_offset_km,calibrated_centroid_angle_deg,calibrated_asym_front_back_ratio,calibrated_asym_left_right_ratio,calibrated_quad_front_left_sum,calibrated_quad_front_right_sum,calibrated_quad_back_left_sum,calibrated_quad_back_right_sum,calibrated_quad_front_left_ratio,calibrated_quad_front_right_ratio,calibrated_quad_back_left_ratio,calibrated_quad_back_right_ratio,calibrated_anisotropy,calibrated_rain_radius_r50_km,calibrated_rain_radius_r80_km,calibrated_rain_radius_r90_km,calibrated_rain_band_width_km,ratio_calibrated_to_target_rain_max,ratio_calibrated_to_target_rain_p95,ratio_calibrated_to_target_rain_p99,ratio_calibrated_to_target_area_10,ratio_calibrated_to_target_area_20,ratio_calibrated_to_blend_rain_max,ratio_calibrated_to_blend_rain_p95,ratio_calibrated_to_blend_rain_p99,ratio_calibrated_to_blend_area_10,rmse_blend_calibrated,mean_scale_factor,p95_scale_factor,rain_max_capped_flag,rain_max_capped_cell_count,calibration_issue,area10_action,area10_adjusted_cells
587,MAN-YI_20241111230000,MAN-YI,2024-11-11 23:00:00,14.116666666667026,149.23333333333835,23.0,995.0,2,25.229654970962812,265.801767332006,402.3474889907126,0,0.3007246376811594,0.5601882360386622,21.188018798828125,0.1810116469860077,0.3871688544750213,0.810828685760498,3.0611119270324707,7.492279052734375,11316.082462098995,1131608.2462098994,373000.0,89500.0,35700.0,300.0,0.0088364149402242,-35.86405906057937,68.4868786480957,77.30901163033784,117.63939694680688,1.3610622681455584,1.339815844666452,3569.613977504603,2706.088721072555,2695.2076443303376,1972.2021497682144,0.3154460909471389,0.239136532464841,0.2381749738354601,0.1742831193015533,0.1139269732313496,272.0294189453125,687.968017578125,916.787841796875,644.7584228515625,198811961.10954982,2948850.0,433850.0,43.09913635253906,3.7098212242126465,4.237603664398193,1.3063008785247805,21.188018798828125,3.0611119270324707,40.849761045366115,3.061111946440498,9.506587267556249,0.934444717302069,5.0,True,47587.37628772572,10688.020223426594,120.0,2.497426271438598,0.0,0.0,149.34469362456613,0.0704016578467955,422.0189569201839,865.8521813797087,986.154146165801,564.1351892456171,0.5601882360386622,0.1810116469860077,0.3871688544750213,0.810828685760498,7.492279052734375,11316.082462098995,1131608.2462098994,373000.0,89500.0,35700.0,300.0,0.0088364149402242,-35.86405906057937,68.4868786480957,77.30901163033784,117.63939694680688,1.3610622681455584,1.339815844666452,3569.613977504603,2706.088721072555,2695.2076443303376,1972.2021497682144,0.3154460909471389,0.239136532464841,0.2381749738354601,0.1742831193015533,0.1139269732313496,272.0294189453125,687.968017578125,916.787841796875,644.7584228515625,0.5186815848273275,0.9999999936598114,0.7881144770325484,0.7501989557934118,0.0280688091647172,5.00000011252519,2.3433436946696515,3.000000095465713,,1.0212760279590218,1.12066388130188,2.343343734741211,False,0,,boosted_near_threshold,230
588,MAN-YI_20241111233000,MAN-YI,2024-11-11 23:30:00,14.108333333333512,149.11666666666918,23.0,995.0,2,25.23057285943342,265.80191263011767,390.1923732854746,0,0.302536231884058,0.548139707944447,20.42077255249023,0.185259997844696,0.3966921269893646,0.7874268293380737,2.904695510864258,7.178234100341797,11072.6961703318,1107269.61703318,365200.0,98400.0,31200.0,100.0,0.0077225811242295,-32.085196971695694,68.29989706973632,75.46082297754965,115.16269847922848,1.380795618384477,1.3037816277164993,3409.3304833173315,2754.4188730947203,2634.7830267958343,1894.7831380016216,0.3079042747016121,0.2487577398244624,0.2379531584958933,0.1711221105369536,0.1157299626139156,276.5863342285156,707.1068115234375,924.553955078125,647.9676208496094,199919230.726583,2964450.0,433900.0,43.09913635253906,3.7098212242126465,4.0841546058654785,1.1701998710632324,20.42077255249023,2.904695510864258,40.62552465456397,2.904695607265545,9.044223139277404,0.9368415423347644,5.0,True,41480.133598674336,9434.140341726225,97.2624969482422,2.392744779586792,0.0,0.0,150.93077941384456,0.0877219836601307,437.3785545725807,878.4645695758026,994.5853407325084,557.2067861599278,0.548139707944447,0.185259997844696,0.3966921269893646,0.7874268293380737,7.178234100341797,11072.6961703318,1107269.61703318,365200.0,98400.0,31200.0,100.0,0.0077225811242295,-32.085196971695694,68.29989706973632,75.46082297754965,115.16269847922848,1.380795618384477,1.3037816277164993,3409.3304833173315,2754.4188730947203,2634.7830267958343,1894.7831380016216,0.3079042747016121,0.2487577398244624,0.2379531584958933,0.1711221105369536,0.1157299626139156,276.5863342285156,707.1068115234375,924.553955078125,647.9676208496094,0.5026586789001903,0.999999966811914,0.7936816672698003,0.7521672977687112,0.0105997999158132,4.999999883247035,2.482221697926765,2.999999900357706,,0.9739600783850068,1.1246888637542725,2.4822216033935547,False,0,,boosted_near_threshold,201
589,MAN-YI_20241112000000,MAN-YI,2024-11-12 00:00:00,14.1,149.0,23.0,995.0,2,25.231490217248226,265.80205782798214,378.03725758023666,0,0.3043478260869565,0.5425955289776825,18.414024353027344,0.1858948469161987,0.3925188779830932,0.7789885997772217,2.8583123683929443,7.084719657897949,10960.700983113677,1096070.0983113674,356200.0,92500.0,31500.0,0.0,0.0077968367119625,-29.649089385279964,67.43474598128667,73.6648726798396,113.7336906319794,1.4027167443174209,1.2374730299849062,3225.3476898097024,2914.389440860439,2623.028771565296,1830.3730382925169,0.2942647276646587,0.2658944391741385,0.2393121366604561,0.1669941585955528,0.1398685628785954,282.3118896484375,710.2112426757812,930.0537719726562,647.7418823242188,201015300.82489437,2980200.0,433900.0,43.09913635253906,3.7098212242126465,3.682805061340332,1.1830551624298096,18.414024353027344,2.8583123683929443,45.959109331734055,2.858312466873094,9.052056948352462,0.9322086250826636,4.999999523162842,True,41966.670045123006,9967.218799774546,120.0,2.3615732192993164,0.0,0.0,145.6604367306341,0.1047717456382999,439.65895873961216,879.8295289429652,997.6472322419384,557.9882735023261,0.5425955289776825,0.1858948469161987,0.3925188779830932,0.7789885997772217,7.084719657897949,10960.700983113677,1096070.0983113674,356200.0,92500.0,31500.0,0.0,0.0077968367119625,-29.649089385279964,67.43474598128667,73.6648726798396,113.7336906319794,1.4027167443174209,1.2374730299849062,3225.3476898097024,2914.389440860439,2623.028771565296,1830.3730382925169,0.2942647276646587,0.2658944391741385,0.2393121366604561,0.1669941585955528,0.1398685628785954,282.3118896484375,710.2112426757812,930.0537719726562,647.7418823242188,0.4006610358811445,0.9999999655460518,0.7826640616956589,0.7505956504562041,0.0,4.999999741046756,2.4160431898394488,3.0,,0.9702255985507195,1.1217145919799805,2.416043281555176,False,0,,boosted_near_threshold,199
590,MAN-YI_20241112003000,MAN-YI,2024-11-12 00:30:00,14.1,148.8750000000121,22.750000000024254,995.2499999999758,2,26.961211578605365,270.0152259439164,365.3470046633577,0,0.3061594202898551,0.5688848464378059,24.647632598876953,0.1900902241468429,0.3638337552547455,0.7175434827804565,2.976603746414185,7.498649597167969,11491.7583404669,1149175.8340466898,348800.0,110800.0,37000.0,1300.0,0.0091581891537338,-6.800618395385951,98.44888063415782,98.68348650447204,93.95158112393904,1.5899062048581054,1.734306473392837,4206.431227003806,2586.2357615913643,2822.937336921692,1497.8006204313424,0.3660389561266133,0.2250513528886379,0.2456488601035965,0.1303369402710993,0.1027145252738259,275.8622741699219,676.2396240234375,921.9544677734376,646.0921936035156,202164476.65894106,2998700.0,434550.0,43.09913635253906,3.7098212242126465,4.929526329040527,1.1772609949111938,24.647632598876953,2.976603746414185,52.96681957362022,2.9766037564915866,9.648340157223922,0.9486463362365763,5.0,True,49274.99587385127,14456.46524650896,120.0,2.499549865722656,0.0,0.0,129.78005996144597,0.0634293947883515,439.31765272977594,874.642784226795,996.4436762808022,557.1260235510263,0.5688848464378059,0.1900902241468429,0.3638337552547455,0.7175434827804565,7.498649597167969,11491.7583404669,1149175.8340466898,348800.0,110800.0,37000.0,1300.0,0.0091581891537338,-6.800618395385951,98.44888063415782,98.68348650447204,93.95158112393904,1.5899062048581054,1.734306473392837,4206.431227003806,2586.2357615913643,2822.937336921692,1497.8006204313424,0.3660389561266133,0.2250513528886379,0.2456488601035965,0.1303369402710993,0.1027145252738259,275.8622741699219,676.2396240234375,921.9544677734376,646.0921936035156,0.4653409964443579,0.999999996614463,0.7771958155469433,0.7508879370527713,0.0899251634360572,5.000000193461654,2.528414480120208,3.0000000000000004,,1.095030560320124,1.1271198987960815,2.528414487838745,False,0,,boosted_near_threshold,208
591,MAN-YI_20241112010000,MAN-YI,2024-11-12 01:00:00,14.1,148.75000000000807,22.50000000001617,995.499999999984,2,26.961211582090307,270.0152259439174,352.6567517448373,0,0.3079710144927536,0.5291341700657588,17.07170867919922,0.1944032907485962,0.3599556386470794,0.6550160646438599,2.7028162479400635,6.816202640533447,10688.774802413362,1068877.4802413362,335400.0,98300.0,30700.0,0.0,0.0075988218113413,-14.790784418713251,103.13992233797828,104.19506170450232,98.16086419476152,1.390392923290772,1.7789200333788286,3646.760122323336,2341.4959694051795,2950.2085461057723,1400.2244138631504,0.341176625921612,0.219061212598146,0.2760099824948749,0.1309995242436019,0.1152200386365146,280.17852783203125,718.4010009765625,938.136474609375,657.9579467773438,203233354.1391824,3014050.0,434550.0,43.09913635253906,3.7098212242126465,3.414341926574707,1.047919750213623,17.07170867919922,2.7028162479400635,45.588629598632735,2.7028161579940955,8.743951763816705,0.941890026155602,4.999999523162842,True,40808.62522705757,12268.41716005696,120.0,2.2720675468444824,0.0,0.0,139.47922794052286,0.0711310980294665,461.41087980237313,891.0667763978186,1004.2410069301094,542.8301271277362,0.5291341700657588,0.1944032907485962,0.3599556386470794,0.6550160646438599,6.816202640533447,10688.774802413362,1068877.4802413362,335400.0,98300.0,30700.0,0.0,0.0075988218113413,-14.790784418713251,103.13992233797828,104.19506170450232,98.16086419476152,1.390392923290772,1.7789200333788286,3646.760122323336,2341.4959694051795,2950.2085461057723,1400.2244138631504,0.341176625921612,0.219061212598146,0.2760099824948749,0.1309995242436019,0.1152200386365146,280.17852783203125,718.4010009765625,938.136474609375,657.9579467773438,0.3744729514683903,1.0000000332786112,0.7795334220323052,0.7522919439012321,0.0,4.999999720685761,2.579220639165434,3.0,,0.9882333764054726,1.1312905550003052,2.5792205333709717,False,0,,boosted_near_threshold,173
592,MAN-YI_20241112013000,MAN-YI,2024-11-12 01:30:00,14.1,148.62500000000404,22.25000000000809,995.749999999992,2,26.961211582090307,270.0152259439174,339.9664988263169,0,0.3097826086956521,0.5200891148276279,16.010059356689453,0.2070278227329254,0.3711504340171814,0.6304308176040649,2.761955499649048,6.111326694488525,10506.060164075498,1050606.0164075498,337800.0,84000.0,31400.0,0.0,0.0077720848493849,-16.827164727663945,110.32174606465846,111.59767527832702,98.672374060455,1.3111757300976554,1.6920402307664315,3321.082205715793,2419.236777415186,3055.2531086606905,1373.909101126279,0.3161110972000643,0.230270599980718,0.2908086438632672,0.1307730090699684,0.1487890809120906,288.444091796875,766.5507202148438,960.2603759765624,671.8162841796875,204283960.15558994,3029750.0,434550.0,43.09913635253906,3.7098212242126465,3.202012062072754,0.976145088672638,16.010059356689453,2.761955499649048,45.01510797692964,2.7619554351659623,8.770229906940331,0.932702054607825,4.999999523162842,True,41821.34050262658,12178.415530395054,105.74999809265135,2.037108898162842,0.0,0.0,151.09572722929903,0.0932323966227929,503.2891812864648,914.002188181188,1020.7840124139876,517.4948311275228,0.5200891148276279,0.2070278227329254,0.3711504340171814,0.6304308176040649,6.111326694488525,10506.060164075498,1050606.0164075498,337800.0,84000.0,31400.0,0.0,0.0077720848493849,-16.827164727663945,110.32174606465846,111.59767527832702,98.672374060455,1.3111757300976554,1.6920402307664315,3321.082205715793,2419.236777415186,3055.2531086606905,1373.909101126279,0.3161110972000643,0.230270599980718,0.2908086438632672,0.1307730090699684,0.1487890809120906,288.444091796875,766.5507202148438,960.2603759765624,671.8162841796875,0.355659690184341,1.0000000233468958,0.696826281561025,0.750812853500665,0.0,4.999999702164046,2.8294518219671163,3.0,,0.9388987841839354,1.1449323892593384,2.8294517993927,False,0,,boosted_near_threshold,284
593,MAN-YI_20241112020000,MAN-YI,2024-11-12 02:00:00,14.1,148.5,22.0,996.0,2,26.961211582090307,270.0152259439174,327.27624590779646,0,0.3115942028985507,0.5332626135543448,17.442529678344727,0.2127500921487808,0.3832277655601501,0.6566739082336426,2.822444438934326,6.024936676025391,10772.17142510454,1077217.1425104542,347700.0,87400.0,32000.0,0.0,0.0079205960248508,-24.307298284589937,112.43303601971157,115.03057132130478,102.1992285748031,1.270276094147897,1.614775065527732,3230.5443963255093,2581.6258941501146,3200.2267528083175,1420.8692572912769,0.2998972323070097,0.2396569635100344,0.2970827910657075,0.1319018423694912,0.1691188211918552,288.6174011230469,782.3042602539062,962.5487060546876,673.9313049316406,205361177.29810038,3045750.0,434550.0,43.09913635253906,3.7098212242126465,3.4885060787200928,0.9864498376846312,17.442529678344727,2.822444438934326,43.708653170728894,2.8224445332629986,8.923304227398377,0.9266696409994474,5.0,True,42569.87108486315,12626.093944096348,99.1374969482422,2.008312225341797,0.0,0.0,159.62193584220046,0.0986219652945622,510.881590977792,915.4780172128656,1022.0078277586724,511.1262367808803,0.5332626135543448,0.2127500921487808,0.3832277655601501,0.6566739082336426,6.024936676025391,10772.17142510454,1077217.1425104542,347700.0,87400.0,32000.0,0.0,0.0079205960248508,-24.307298284589937,112.43303601971157,115.03057132130478,102.1992285748031,1.270276094147897,1.614775065527732,3230.5443963255093,2581.6258941501146,3200.2267528083175,1420.8692572912769,0.2998972323070097,0.2396569635100344,0.2970827910657075,0.1319018423694912,0.1691188211918552,288.6174011230469,782.3042602539062,962.5487060546876,673.9313049316406,0.3990635357766127,0.9999999665790872,0.6751912209298263,0.7517053536809617,0.0,4.999999794967897,2.861214357902975,3.0,,0.9477427710390128,1.1487435102462769,2.861214399337769,False,0,,boosted_near_threshold,304
594,MAN-YI_20241112023000,MAN-YI,2024-11-12 02:30:00,14.1,148.37499999999596,21.74999999999191,996.250000000008,2,26.961211582090307,270.0152259439174,314.58599298927606,0,0.3134057971014493,0.5510277227054631,16.69845962524414,0.2372638285160064,0.4105287194252014,0.7054771184921265,2.9543981552124023,5.832642555236816,11131.035512511708,1113103.5512511707,355800.0,78200.0,34100.0,0.0,0.0084403851389817,-14.037040814374755,116.14469542932606,116.98986619017622,96.89124266927178,1.3214591394855384,1.6346682806760453,3495.652348316391,2641.205532199194,3196.8965171081945,1473.5624782391988,0.3140455660560192,0.2372830029362837,0.2872056704441165,0.1323832339392735,0.143933592994235,298.32867431640625,781.8567504882812,955.0916137695312,656.762939453125,206474280.84935156,3062800.0,434550.0,43.09913635253906,3.7098212242126465,3.3396921157836914,1.0400967597961426,16.69845962524414,2.9543981552124023,42.756048321913006,2.954398151512123,9.188324348087264,0.9136293499990814,4.999999523162842,True,45350.880890923705,13543.04699375168,99.1374969482422,1.944214105606079,0.0,0.0,158.18368208373883,0.0943332601780981,522.0153254455275,908.0198235721508,1016.7103815738284,494.69505612830096,0.5510277227054631,0.2372638285160064,0.4105287194252014,0.7054771184921265,5.832642555236816,11131.035512511708,1113103.5512511707,355800.0,78200.0,34100.0,0.0,0.0084403851389817,-14.037040814374755,116.14469542932606,116.98986619017622,96.89124266927178,1.3214591394855384,1.6346682806760453,3495.652348316391,2641.205532199194,3196.8965171081945,1473.5624782391988,0.3140455660560192,0.2372830029362837,0.2872056704441165,0.1323832339392735,0.143933592994235,298.32867431640625,781.8567504882812,955.0916137695312,656.762939453125,0.3905519869263963,1.0000000012524646,0.6347884918158119,0.7519148323053765,0.0,4.999999714442445,2.8405031814457917,3.000000122629796,,0.9535049739334074,1.1478365659713743,2.840503215789795,False,0,,boosted_near_threshold,329
595,MAN-YI_20241112030000,MAN-YI,2024-11-12 03:00:00,14.1,148.25000000000807,21.50000000001617,996.499999999984,2,26.961211578605365,270.0152259439164,301.89574007239713,0,0.3152173913043478,0.5303007422291378,15.883739471435549,0.239205926656723,0.4072981178760528,0.6680699586868286,2.719712972640991,5.698655128479004,10712.3401433997,1071234.01433997,348300.0,68300.0,26900.0,0.0,0.0066582510333902,-4.884024427136678,109.95734901866128,110.06576351353112,92.54326043430537,1.3718893500435618,1.5679398566497638,3377.8693509206787,2619.1993946956427,2950.9438959741965,1446.028167776254,0.3153250648974136,0.2445030086455419,0.2754714522197459,0.1349871408505647,0.1358892946195407,304.13812255859375,782.9431762695312,954.4108276367188,650.272705078125,207545514.86369154,3076250.0,434550.0,43.09913635253906,3.7098212242126465,3.1767477989196777,0.9906530976295472,15.883739471435549,2.719712972640991,42.42210850123811,2.719712837729494,8.405653011368415,0.917368031207282,5.0,True,35855.931809560454,9329.155488130313,99.1374969482422,1.8995516300201416,0.0,0.0,151.2651956750001,0.1008368536118054,530.3772242470448,906.0905032059436,1016.5136496870074,486.13642543996264,0.5303007422291378,0.239205926656723,0.4072981178760528,0.6680699586868286,5.698655128479004,10712.3401433997,1071234.01433997,348300.0,68300.0,26900.0,0.0,0.0066582510333902,-4.884024427136678,109.95734901866128,110.06576351353112,92.54326043430537,1.3718893500435618,1.5679398566497638,3377.8693509206787,2619.1993946956427,2950.9438959741965,1446.028167776254,0.3153250648974136,0.2445030086455419,0.2754714522197459,0.1349871408505647,0.1358892946195407,304.13812255859375,782.9431762695312,954.4108276367188,650.272705078125,0.3744212636430359,1.000000049605052,0.6779550762768496,0.7502245414474911,0.0,5.000000150102302,2.745373712704043,3.0000001255130817,,0.8959248977573334,1.141587495803833,2.7453737258911133,False,0,,boosted_near_threshold,240
596,MAN-YI_20241112033000,MAN-YI,2024-11-12 03:30:00,14.1,148.12500000000404,21.25000000000809,996.749999999992,2,26.961211582090307,270.0152259439174,289.20548715387673,0,0.3170289855072464,0.5324710186922905,16.152315139770508,0.2411448657512664,0.4134323298931122,0.6786888837814331,2.7577054500579834,5.534261703491211,10756.180813093615,1075618.0813093614,350000.0,61900.0,26900.0,0.0,0.0066582510333902,-2.1357149292929876,103.31540596018914,103.3374781334337,91.18423796407592,1.3577108362813206,1.4983147116234623,3328.425398462059,2669.6833624082246,2914.486511334777,1526.558893944326,0.3094430501215013,0.2481999334892539,0.2709592337632462,0.1419238780447079,0.1243104824969429,306.10455322265625,780.0640869140625,954.829833984375,648.7252807617188,208621132.9450009,3089700.0,434550.0,43.09913635253906,3.7098212242126465,3.2304630279541016,0.9841758608818054,16.152315139770508,2.7577054500579834,42.34720330389509,2.7577054187864207,8.405339395740416,0.9095109176797814,5.1025261878967285,True,35844.92754891432,9568.172224104444,99.1374969482422,1.844753980636597,0.0,0.0,147.9435578921727,0.0971439629410148,530.0943312279429,907.8546139112804,1018.2337649086284,488.1394336806856,0.5324710186922905,0.2411448657512664,0.4134323298931122,0.6786888837814331,5.534261703491211,10756.180813093615,1075618.0813093614,350000.0,61900.0,26900.0,0.0,0.0066582510333902,-2.1357149292929876,103.31540596018914,103.3374781334337,91.18423796407592,1.3577108362813206,1.4983147116234623,3328.425398462059,2669.6833624082246,2914.486511334777,1526.558893944326,0.3094430501215013,0.2481999334892539,0.2709592337632462,0.1419238780447079,0.1243104824969429,306.10455322265625,780.0640869140625,954.829833984375,648.7252807617188,0.3814257820960946,1.0000000113397038,0.6584221579792263,0.7504548576166603,0.0,5.0,2.8020454063841034,2.999999870758604,,0.9005954167955305,1.144627332687378,2.8020453453063965,False,0,,boosted_near_threshold,240
597,MAN-YI_20241112040000,MAN-YI,2024-11-12 04:00:00,14.1,148.0,21.0,997.0,2,26.961211582090307,270.0152259439174,276.51523423535633,0,0.3188405797101449,0.5264149817095056,15.218425750732422,0.2398146092891693,0.4115543663501739,0.6940942406654358,2.7608189582824707,5.230279445648193,10633.845838022868,1063384.5838022868,348300.0,52900.0,25800.0,0.0,0.006385980545036,-6.22190249044114,90.78503572959109,90.99799329119124,93.9206040838268,1.3142991246575488,1.3447382444792395,3111.2409330580776,2745.9776396104044,2804.2133898008615,1671.43674215558,0.2925790894892778,0.2582299650980232,0.2637064174631898,0.1571808325619235,0.1251377970997173,313.2091979980469,782.9431762695312,955.2486572265624,642.0394592285156,209684517.52880317,3102600.0,434550.0,43.09913635253906,3.7098212242126465,3.0436851978302,0.9655261039733888,15.218425750732422,2.7608189582824707,41.758020947682446,2.760818882637408,8.231832220084751,0.8964675615757228,5.36704158782959,True,34364.77809304961,9117.329829006278,99.1374969482422,1.7434264421463013,0.0,0.0,144.89350872509584,0.0960855894426399,531.5072906367325,906.8627239003708,1015.3324578678652,483.8251672311326,0.5264149817095056,0.2398146092891693,0.4115543663501739,0.6940942406654358,5.230279445648193,10633.845838022868,1063384.5838022868,348300.0,52900.0,25800.0,0.0,0.006385980545036,-6.22190249044114,90.78503572959109,90.99799329119124,93.9206040838268,1.3142991246575488,1.3447382444792395,3111.2409330580776,2745.9776396104044,2804.2133898008615,1671.43674215558,0.2925790894892778,0.2582299650980232,0.2637064174631898,0.1571808325619235,0.1251377970997173,313.2091979980469,782.9431762695312,955.2486572265624,642.0394592285156,0.3644431753554412,1.000000027399502,0.6353724548572426,0.750768706555918,0.0,4.999999921667793,2.8593933886623977,3.000000068376438,,0.8880116860778284,1.1470773220062256,2.859393358230591,False,0,,boosted_near_threshold,229
598,MAN-YI_20241112043000,MAN-YI,2024-11-12 04:30:00,14.1,147.87499999999596,20.74999999999191,997.250000000008,2,26.961211582090307,270.0152259439174,263.82498131683593,0,0.3206521739130434,0.5353715032094019,16.667139053344727,0.2409361600875854,0.4174269437789917,0.7136328220367432,2.8011109828948975,5.3621039390563965,10814.772050581523,1081477.2050581523,355600.0,56200.0,25300.0,0.0,0.0062622212321477,-6.143121257507114,81.3519080150473,81.58352086342654,94.31837677128937,1.34463394626512,1.2344954915480395,3108.5784449569765,2906.7711554421694,2698.1649098871276,1794.5074467795205,0.2874381845884421,0.2687778477296587,0.2494888377921977,0.1659311392220261,0.1269632989940296,313.2091979980469,776.208740234375,948.1033935546876,634.8941955566406,210765994.73386133,3115250.0,434550.0,43.09913635253906,3.7098212242126465,3.333427906036377,0.9675572514533995,16.667139053344727,2.8011109828948975,41.8281601775603,2.801111022227677,8.159086069940484,0.9006808658251377,5.220056533813477,True,33643.85966723439,8802.343499908677,99.1374969482422,1.7873679399490356,0.0,0.0,139.75361235973284,0.0968784582075872,529.5280917949491,900.222194794152,1010.4454463255304,480.9173545305812,0.5353715032094019,0.2409361600875854,0.4174269437789917,0.7136328220367432,5.3621039390563965,10814.772050581523,1081477.2050581523,355600.0,56200.0,25300.0,0.0,0.0062622212321477,-6.143121257507114,81.3519080150473,81.58352086342654,94.31837677128937,1.34463394626512,1.2344954915480395,3108.5784449569765,2906.7711554421694,2698.1649098871276,1794.5074467795205,0.2874381845884421,0.2687778477296587,0.2494888377921977,0.1659311392220261,0.1269632989940296,313.2091979980469,776.208740234375,948.1033935546876,634.8941955566406,0.3984669414717935,0.9999999859581504,0.6571941873258741,0.7519945764320126,0.0,4.999999856952911,2.8950338377261464,3.000000066695439,,0.8907271722630081,1.1493438482284546,2.895033836364746,False,0,,boosted_near_threshold,226
599,MAN-YI_20241112050000,MAN-YI,2024-11-12 05:00:00,14.1,147.74999999999193,20.49999999998383,997.500000000016,2,26.961211582090307,270.0152259439174,251.1347283983155,0,0.322463768115942,0.5636225435329805,20.67181396484375,0.2452952563762664,0.4390509724617004,0.7607307434082031,2.9430389404296875,5.982534408569336,11385.457190637972,1138545.719063797,368300.0,79000.0,26800.0,100.0,0.0066334991708126,-7.258153736707245,76.7168334468198,77.0594142838678,95.40464704178493,1.3653741930937144,1.1971787324959098,3292.107313546934,3070.822547962307,2736.39027890563,1954.5358077539424,0.2891502078857199,0.2697144696558502,0.2403408341964263,0.1716695056708936,0.1248697443044598,310.4834899902344,758.0237426757812,930.5911865234376,620.1076965332031,211904540.45292512,3128650.0,434600.0,43.09913635253906,3.7098212242126465,4.134362697601318,1.0471742153167725,20.67181396484375,2.9430389404296875,42.040261919788335,2.943038751737997,8.436950847988342,0.9182059309257312,5.0,True,35626.99374134667,9004.789234709035,99.1374969482422,1.9941781759262085,0.0,0.0,134.42254034895694,0.097246676245591,516.2363799656123,885.0988645343524,1001.2492197250392,485.01283975942704,0.5636225435329805,0.2452952563762664,0.4390509724617004,0.7607307434082031,5.982534408569336,11385.457190637972,1138545.719063797,368300.0,79000.0,26800.0,100.0,0.0066334991708126,-7.258153736707245,76.7168334468198,77.0594142838678,95.40464704178493,1.3653741930937144,1.1971787324959098,3292.107313546934,3070.822547962307,2736.39027890563,1954.5358077539424,0.2891502078857199,0.2697144696558502,0.2403408341964263,0.1716695056708936,0.1248697443044598,310.4834899902344,758.0237426757812,930.5911865234376,620.1076965332031,0.4917146806621948,1.000000064114579,0.7090872658095165,0.7522386029696758,0.0111052016203276,5.000000115335106,2.810457799077312,2.9999999402213446,,0.9217858878590696,1.1444767713546753,2.810457706451416,False,0,,boosted_near_threshold,220
