field_index,typhoon_name,time,rainband_width_km,rainband_length_km,rainband_aspect_ratio,rainband_width10_km,rainband_length10_km,rainband_aspect_ratio10,rainband_valid_grid_count,rainband_weight_sum,rainband10_valid_grid_count,rainband10_weight_sum
483,MAN-YI,2024-11-09 19:00:00,536.943263489879,767.6158156589726,1.4296032148160849,181.32175701786517,299.0954023745102,1.6495284807164063,3667,18762.338443636894,464,7823.894286155701
484,MAN-YI,2024-11-09 19:30:00,536.4129962672537,766.6505646277493,1.4292169838588034,181.59550104150176,299.9856258851379,1.6519441515050401,3667,18775.023299336433,465,7843.247973442078
485,MAN-YI,2024-11-09 20:00:00,536.3552351624775,766.3149285021487,1.4287451268561002,181.57561205033963,299.96307731086534,1.6520009153415525,3668,18795.277044057846,465,7852.807153701782
486,MAN-YI,2024-11-09 20:30:00,561.6034044246172,845.9068210873659,1.5062352087306632,177.11057765814175,293.0323370463348,1.6545162966604017,3664,18586.55991768837,441,7393.588231086731
487,MAN-YI,2024-11-09 21:00:00,561.622746963104,845.5893956678184,1.505618140006299,176.92164970139913,292.70617648498313,1.6544395611221046,3665,18609.764991402626,441,7402.352519989014
488,MAN-YI,2024-11-09 21:30:00,561.4792943918231,844.1603931574432,1.5034577438368584,176.89316632433568,292.6723395478723,1.6545146747571498,3663,18612.674310088158,441,7409.857723236084
489,MAN-YI,2024-11-09 22:00:00,561.4076738606949,842.7041054879747,1.5010555514727038,177.18537866223087,292.46099059227987,1.6505932532378853,3665,18626.77604842186,442,7428.62242603302
490,MAN-YI,2024-11-09 22:30:00,561.162833271886,840.479751092425,1.497746645464681,177.15962560447167,292.43353835287536,1.6506782363932273,3662,18629.96691942215,442,7437.627725601196
491,MAN-YI,2024-11-09 23:00:00,561.0107905909408,838.3294942540018,1.4943197320161092,177.13475441833214,292.40832760554395,1.6507676800396445,3661,18644.906353712082,442,7447.2507429122925
492,MAN-YI,2024-11-09 23:30:00,561.0119092519037,837.7051609077233,1.4932038822933047,177.19478148900552,292.6496201930432,1.6515701971234389,3661,18670.604246258736,444,7477.296498298645
493,MAN-YI,2024-11-10 00:00:00,560.7209181782703,835.9372649611644,1.4908258954865545,176.99753388451992,292.4042633984221,1.6520245055459153,3661,18685.175952792168,445,7498.96732711792
494,MAN-YI,2024-11-10 00:30:00,581.8516876584894,714.2972545344383,1.2276277094063959,162.16196534363402,229.17184560795033,1.4132280965041073,3528,15624.367672801018,323,4961.229112625122
495,MAN-YI,2024-11-10 01:00:00,581.9745473305117,713.7041317122765,1.2263493910274954,164.5901643316229,228.4650663389609,1.3880845630522542,3534,15643.691148757935,324,4977.26123046875
496,MAN-YI,2024-11-10 01:30:00,581.9584762225633,712.5636293572494,1.2244234914876237,164.55882451278165,228.4081484592533,1.388003038642944,3536,15651.92106962204,324,4982.033037185669
497,MAN-YI,2024-11-10 02:00:00,581.8989018158951,711.6448715265423,1.2229699511474517,164.52700663829063,228.35052567091574,1.3879212315151304,3540,15660.851646900177,324,4986.8271198272705
498,MAN-YI,2024-11-10 02:30:00,581.7411779957748,708.7055428986006,1.2182488874867763,166.18734125022206,228.30246140569054,1.3737656531970308,3537,15673.013327717781,324,4993.245780944824
499,MAN-YI,2024-11-10 03:00:00,581.5618161961744,706.4234166127345,1.2147004788471878,165.19907416202483,228.91273235923498,1.385678058550857,3539,15679.629884958267,324,4998.674310684204
500,MAN-YI,2024-11-10 03:30:00,581.3559201516719,704.5706851293131,1.2119437692240136,165.74221253729596,228.2719724151069,1.377271178660891,3540,15683.97211933136,324,5003.776386260986
501,MAN-YI,2024-11-10 04:00:00,581.217835225862,703.0137010671464,1.2095528706443655,165.70842061293257,228.21763966995846,1.3772241556935463,3539,15697.899598002434,324,5010.509799957275
502,MAN-YI,2024-11-10 04:30:00,581.1166890840261,700.8137106711551,1.2059776011179406,165.80734328535976,228.76819012237868,1.3797229096702908,3540,15719.232615709305,325,5027.559166908264
503,MAN-YI,2024-11-10 05:00:00,581.0331915737103,698.7115407216439,1.2025329204157928,165.76804906781624,228.70910581085175,1.3796935362211131,3539,15729.44050002098,325,5033.0501708984375
504,MAN-YI,2024-11-10 05:30:00,580.9982799934926,695.3762895518602,1.1968646267931249,165.20769640954185,228.88531688168726,1.3854397940050582,3541,15743.110735535622,325,5039.270789146423
505,MAN-YI,2024-11-10 06:00:00,580.7723129776383,694.6447112951156,1.1960706386529492,165.1696329685277,228.82713153944243,1.385406793166653,3540,15748.235857725143,325,5045.528747558594
506,MAN-YI,2024-11-10 06:30:00,556.7570113700548,723.4939181865725,1.2994787733453308,163.61543307393205,225.8927010871499,1.380631990779718,3502,16026.839211821556,331,5279.812184333801
507,MAN-YI,2024-11-10 07:00:00,556.4525761129275,721.5793209800721,1.2967489988466367,164.10370769264992,224.22524627041932,1.3663630726148477,3502,16038.31412267685,331,5288.669527053833
508,MAN-YI,2024-11-10 07:30:00,556.2294037214498,719.566378710044,1.2936503785952123,164.06050126338042,224.16840469282508,1.3663764462900605,3502,16049.390032291412,331,5297.3072872161865
509,MAN-YI,2024-11-10 08:00:00,555.801899648729,716.9230822227834,1.2898895859763755,164.4182510525376,224.08526493539856,1.3628977531441677,3501,16067.205894947052,332,5317.476883888245
510,MAN-YI,2024-11-10 08:30:00,555.3400304201625,715.2951905161108,1.288031028440228,163.74453232298725,224.6853128024266,1.3721698649407839,3501,16087.259002685547,332,5328.995054244995
511,MAN-YI,2024-11-10 09:00:00,554.9794274147166,712.9711579234838,1.2846803371518567,163.71771360084742,224.6423814578557,1.3721324132680262,3502,16106.319110631943,332,5340.663802146912
512,MAN-YI,2024-11-10 09:30:00,563.2237405627279,676.8466268665385,1.201736677843669,166.3807179812211,216.58025487499384,1.3017148711874011,3436,16207.121690750122,338,5472.596315383911
513,MAN-YI,2024-11-10 10:00:00,538.4148569594076,583.1208645208853,1.0830326410640765,158.36866493506494,225.10307389885716,1.421386446562226,3361,16004.624157071114,333,5578.612769126892
514,MAN-YI,2024-11-10 10:30:00,536.0639560362316,538.65945307977,1.004841767506118,161.05497565389442,223.8335145515102,1.3897957119469868,3285,16025.138346076012,339,5723.984857559204
515,MAN-YI,2024-11-10 11:00:00,535.8510459688139,538.4050301054483,1.0047662203066448,161.03148590964736,223.8080656831506,1.3898404055510298,3285,16033.92500269413,339,5731.338852882385
516,MAN-YI,2024-11-10 11:30:00,535.6026343779376,538.2380217722366,1.0049204152951166,161.0099883647066,223.78179114590773,1.3898627868912965,3284,16046.410843253136,339,5738.935455322266
517,MAN-YI,2024-11-10 12:00:00,493.69219647311326,529.2574223081303,1.072039270802922,158.35853025494453,228.71859968943988,1.444308679306507,3187,15767.932694911957,340,5873.763573646545
518,MAN-YI,2024-11-10 12:30:00,493.10343602139403,529.1348669884414,1.0730707359449083,158.93939783798015,228.5190177805224,1.4377745284619046,3187,15767.122393012047,341,5888.776466369629
519,MAN-YI,2024-11-10 13:00:00,494.96815339682786,529.3605022553592,1.0694839630034885,158.92428932700437,228.47498700597671,1.4376341588406454,3200,15799.868082046509,341,5895.520962715149
520,MAN-YI,2024-11-10 13:30:00,494.5154011247477,529.3721349867772,1.0704866497236458,158.9165457193051,228.4568673049747,1.4375901909452369,3202,15806.96028828621,341,5900.965439796448
521,MAN-YI,2024-11-10 14:00:00,487.94132753455324,538.5616380583976,1.1037426175389062,156.77866930714987,231.54421624557241,1.4768859645819905,3192,15596.154436707497,342,6005.1936140060425
522,MAN-YI,2024-11-10 14:30:00,487.51162144189595,538.4909646005783,1.1045705187660992,156.77618019110062,231.528957103548,1.4768120821755373,3191,15600.481229901314,342,6008.869484901428
523,MAN-YI,2024-11-10 15:00:00,487.1166472501036,538.4527373477232,1.1053876733374308,156.77378147841924,231.5136995026994,1.4767373556946897,3191,15605.973897099495,342,6012.613310813904
524,MAN-YI,2024-11-10 15:30:00,486.84413818693207,538.375950220637,1.1058486854244864,156.64988548635523,232.07448742958806,1.4814852031909154,3191,15611.6656332016,343,6026.428479194641
525,MAN-YI,2024-11-10 16:00:00,486.78367678746554,538.2996589507985,1.1058293131423638,156.37473908679132,231.6878316510194,1.481619301199449,3191,15614.795189857483,342,6019.657049179077
526,MAN-YI,2024-11-10 16:30:00,486.6945604590234,538.2961474137387,1.106024581219988,156.36517302577764,231.6651635364138,1.4815649741788797,3191,15614.364341974258,342,6022.106101989746
527,MAN-YI,2024-11-10 17:00:00,486.3665566628721,538.2271047937303,1.106628524145842,156.3579304960809,231.6450054406325,1.4815046777971852,3190,15614.261354327202,342,6025.078145027161
528,MAN-YI,2024-11-10 17:30:00,485.91711301978285,538.0437258714816,1.1072747006742596,156.3533625483094,231.6277655848969,1.4814376986189093,3190,15611.310622215271,342,6028.650141716003
529,MAN-YI,2024-11-10 18:00:00,485.83249002818314,537.950005958309,1.1072746615342697,156.85711086364026,231.5139144386363,1.4759542182304732,3190,15615.0250467062,343,6042.305704116821
530,MAN-YI,2024-11-10 18:30:00,447.4220628043096,521.7827284573921,1.1661980305285138,166.6544680113507,228.87563156276798,1.3733543078315673,3055,15190.036542773247,364,6433.106711387634
531,MAN-YI,2024-11-10 19:00:00,453.8161530105969,528.699255265258,1.1650075735689192,155.54165718025763,220.3712249362078,1.4167987465944099,3026,14243.43888771534,321,5533.130176544189
532,MAN-YI,2024-11-10 19:30:00,454.76521881561405,543.6798801763503,1.1955177258109215,145.63890207750626,218.3021327807442,1.4989273447321543,2961,13565.84496498108,295,4857.7812032699585
533,MAN-YI,2024-11-10 20:00:00,454.4947509288699,543.6004886208826,1.1960544924004126,145.63119282483217,218.29446796471535,1.4989540614920485,2958,13551.612586021423,295,4854.619718551636
534,MAN-YI,2024-11-10 20:30:00,454.11972847930326,543.5482899080772,1.1969272767079275,145.62630529633742,218.29064399422046,1.4989781107885396,2956,13538.542886137962,295,4852.033319473267
535,MAN-YI,2024-11-10 21:00:00,454.15158141929305,543.4546660350762,1.1966371763733514,145.06712477614747,218.39798885313593,1.5054960880360975,2956,13528.136149048805,294,4839.496975898743
536,MAN-YI,2024-11-10 21:30:00,455.9264202566017,549.3657016664962,1.2049437743864555,146.59265872861948,220.17564204760248,1.5019554454988255,2976,13568.81949031353,300,4893.287708282471
537,MAN-YI,2024-11-10 22:00:00,455.3399898040508,549.4157028992248,1.206605427157094,146.28989502049907,220.66654655735078,1.5084196111182395,2965,13561.355513572693,300,4891.592929840088
538,MAN-YI,2024-11-10 22:30:00,447.8754875944307,556.355608993917,1.2422104455462366,147.63032395394035,226.3090799446163,1.5329444106294967,2979,13744.48051083088,310,5050.083512306213
539,MAN-YI,2024-11-10 23:00:00,467.5425575116664,555.9780391219554,1.1891495868974047,141.64671544482545,245.49529531990996,1.73315205050084,2988,14434.368952035904,325,5512.431209564209
540,MAN-YI,2024-11-10 23:30:00,467.2545072050601,556.1862708579362,1.190328316327714,141.4243788476387,245.681936688165,1.7371965052280327,2989,14430.895107030869,325,5509.6099100112915
541,MAN-YI,2024-11-11 00:00:00,445.799300803962,602.3431148719934,1.3511531170769362,157.52813524049748,285.3400184571734,1.8113590821191676,3019,14330.170742154121,344,5153.020906448364
