event_uid,source_file,typhoon_id,storm_seq,typhoon_code,record_count,typhoon_name,time,intensity,lat,lon,lon_180,pressure,wind,dt_h,move_distance_km,move_speed_kmh,move_dir_deg,wind_change_rate,pressure_change_rate,is_land,coast_dist_km,signed_coast_dist_km
CH2016_0005,CH2016BST.txt,0,5,1603,12,MIRINAE,2016-07-26 06:00:00,2,18.4,112.1,112.1,995,20,6.0,114.61386034389042,19.10231005731507,292.98986722874207,0.8333333333333334,-0.8333333333333334,0,173.3275498393407,173.3275498393407
CH2016_0005,CH2016BST.txt,0,5,1603,12,MIRINAE,2016-07-26 12:00:00,3,18.7,111.0,111.0,985,28,6.0,120.66220372144198,20.110367286906996,286.2235871005578,1.3333333333333333,-1.6666666666666667,0,52.79503626908524,52.79503626908524
CH2016_0005,CH2016BST.txt,0,5,1603,12,MIRINAE,2016-07-26 18:00:00,2,18.9,109.6,109.6,992,23,6.0,149.03573329044238,24.8392888817404,278.80682168684046,-0.8333333333333334,1.1666666666666667,1,61.31232035107698,-61.31232035107698
CH2016_0005,CH2016BST.txt,0,5,1603,12,MIRINAE,2016-07-27 00:00:00,2,19.5,108.5,108.5,998,18,6.0,133.39301873450393,22.232169789083983,300.1899541478275,-0.8333333333333334,1.0,0,25.27886316696467,25.27886316696467
CH2016_0005,CH2016BST.txt,0,5,1603,12,MIRINAE,2016-07-27 06:00:00,2,19.9,107.4,107.4,990,23,6.0,123.44610344728794,20.57435057454799,291.30348035486276,0.8333333333333334,-1.3333333333333333,0,100.29188841914831,100.29188841914831
CH2016_0005,CH2016BST.txt,0,5,1603,12,MIRINAE,2016-07-27 12:00:00,3,20.0,106.7,106.7,980,30,6.0,74.0056062807719,12.334267713461983,278.76083914760557,1.1666666666666667,-1.6666666666666667,0,31.09814088416911,31.09814088416911
CH2016_0005,CH2016BST.txt,0,5,1603,12,MIRINAE,2016-07-27 18:00:00,2,20.2,106.0,106.0,988,23,6.0,76.40384393779874,12.733973989633125,287.04217184780464,-1.1666666666666667,1.3333333333333333,1,23.0837221810423,-23.0837221810423
CH2016_0005,CH2016BST.txt,0,5,1603,12,MIRINAE,2016-07-28 00:00:00,2,20.6,105.6,105.6,995,20,6.0,60.96065774055262,10.160109623425436,316.92379996458243,-0.5,1.1666666666666667,1,85.58952221553048,-85.58952221553048
CH2016_0005,CH2016BST.txt,0,5,1603,12,MIRINAE,2016-07-28 06:00:00,1,21.3,105.1,105.1,1000,15,6.0,93.56475688853696,15.594126148089494,326.3831418928248,-0.8333333333333334,0.8333333333333334,1,174.88543577468934,-174.88543577468934
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-29 12:00:00,1,12.0,127.3,127.3,1002,13,,,,,,,0,197.1681654681824,197.1681654681824
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-29 18:00:00,1,12.9,127.1,127.1,1000,15,6.0,102.4044290167795,17.067404836129917,347.77824997134667,0.3333333333333333,-0.3333333333333333,0,191.84277590700594,191.84277590700594
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-30 00:00:00,1,14.0,126.7,126.7,998,18,6.0,129.73824173267548,21.623040288779247,340.5693687402244,0.5,-0.3333333333333333,0,233.95104178933894,233.95104178933894
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-30 06:00:00,2,15.2,126.0,126.0,995,20,6.0,153.22504985123516,25.53750830853919,330.6428784768151,0.3333333333333333,-0.5,0,233.03683629034612,233.03683629034612
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-30 12:00:00,2,16.2,124.7,124.7,990,23,6.0,178.12706477459608,29.687844129099343,308.80066067335827,0.5,-0.8333333333333334,0,249.3037102993698,249.3037102993698
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-30 18:00:00,2,16.9,123.7,123.7,985,25,6.0,131.98247652029104,21.997079420048507,306.28047961590624,0.3333333333333333,-0.8333333333333334,0,132.22122210040834,132.22122210040834
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-31 00:00:00,3,17.4,123.0,123.0,985,25,6.0,92.85874595091316,15.476457658485524,306.8817596431841,0.0,0.0,0,62.209882339767304,62.209882339767304
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-31 06:00:00,3,18.0,122.2,122.2,982,28,6.0,107.85524383504352,17.975873972507255,308.3332673690523,0.5,-0.5,0,1.9219457521942864,1.9219457521942864
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-31 12:00:00,3,18.7,121.1,121.1,982,28,6.0,139.77219581586002,23.29536596931,304.0122768957641,0.0,0.0,0,6.772000897556736,6.772000897556736
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-07-31 18:00:00,3,19.5,120.2,120.2,982,28,6.0,129.82951602038833,21.63825267006472,313.3954598780183,0.0,0.0,0,118.82595450343311,118.82595450343311
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-08-01 00:00:00,3,20.1,118.9,118.9,980,30,6.0,151.48884931071802,25.248141551786336,296.3488552245258,0.3333333333333333,-0.3333333333333333,0,264.6804851550061,264.6804851550061
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-08-01 06:00:00,3,21.1,117.5,117.5,975,33,6.0,183.2961252044748,30.5493542007458,307.59101183561086,0.5,-0.8333333333333334,0,247.6121372746478,247.6121372746478
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-08-01 12:00:00,4,21.8,116.0,116.0,965,38,6.0,173.65858191329886,28.94309698554981,296.90177760174925,0.8333333333333334,-1.6666666666666667,0,114.6358000317183,114.6358000317183
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-08-01 18:00:00,4,22.4,115.0,115.0,970,35,6.0,122.74028704764274,20.456714507940458,303.11356073949696,-0.5,0.8333333333333334,0,21.21131094817399,21.21131094817399
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-08-02 00:00:00,2,22.8,113.6,113.6,982,25,6.0,150.44303488482208,25.07383914747035,287.4643863207899,-1.6666666666666667,2.0,0,1.5118221874690687,1.5118221874690687
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-08-02 06:00:00,2,23.5,112.3,112.3,994,20,6.0,154.026393738769,25.671065623128168,300.6082526924688,-0.8333333333333334,2.0,1,124.1008141490592,-124.1008141490592
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-08-02 12:00:00,1,23.9,110.8,110.8,995,15,6.0,159.0692285126738,26.511538085445633,286.5376107105866,-0.8333333333333334,0.1666666666666666,1,267.7810524653409,-267.7810524653409
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-08-02 18:00:00,1,24.3,109.4,109.4,998,13,6.0,148.90066318020652,24.81677719670109,287.6649584124899,-0.3333333333333333,0.5,1,298.791094495102,-298.791094495102
CH2016_0006,CH2016BST.txt,0,6,1604,19,NIDA,2016-08-03 00:00:00,0,24.9,107.9,107.9,1000,10,6.0,165.6786526020831,27.613108767013852,294.05704836414037,-0.5,0.3333333333333333,1,364.26565929673905,-364.26565929673905
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-03 06:00:00,1,17.5,147.9,147.9,1002,13,,,,,,,0,226.32688776632276,226.32688776632276
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-03 12:00:00,1,17.6,148.3,148.3,1002,13,6.0,43.84125279921781,7.306875466536302,75.24728632098214,0.0,0.0,0,270.63245607478075,270.63245607478075
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-03 18:00:00,1,18.0,148.5,148.5,1000,15,6.0,49.260961283743434,8.21016021395724,25.426968213138593,0.3333333333333333,-0.3333333333333333,0,296.69440354524176,296.69440354524176
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-04 00:00:00,1,18.4,148.6,148.6,1000,15,6.0,45.7151027396117,7.619183789935284,13.344252070620428,0.0,0.0,0,308.7889678985812,308.7889678985812
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-04 06:00:00,2,18.9,148.7,148.7,998,18,6.0,56.586888488193786,9.431148081365633,10.71424738311066,0.5,-0.3333333333333333,0,330.57385148668635,330.57385148668635
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-04 12:00:00,2,19.3,148.5,148.5,998,18,6.0,49.19253208477403,8.198755347462338,334.7431166700305,0.0,0.0,0,316.7842292241311,316.7842292241311
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-04 18:00:00,2,19.7,148.1,148.1,998,18,6.0,61.1239247972839,10.187320799547315,316.7578138760555,0.0,0.0,0,287.53511705948875,287.53511705948875
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-05 00:00:00,2,20.4,147.7,147.7,995,20,6.0,88.34163560381684,14.723605933969472,331.84157838289116,0.3333333333333333,-0.5,0,268.4640188141572,268.4640188141572
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-05 06:00:00,2,21.4,147.5,147.5,992,23,6.0,113.11908809906768,18.853181349844615,349.4523638624949,0.5,-0.5,0,296.5882386375177,296.5882386375177
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-05 12:00:00,3,22.5,147.5,147.5,990,25,6.0,122.31441930901477,20.385736551502458,0.0,0.3333333333333333,-0.3333333333333333,0,369.09842890248257,369.09842890248257
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-05 18:00:00,3,23.3,147.5,147.5,985,28,6.0,88.95594131564707,14.82599021927451,0.0,0.5,-0.8333333333333334,0,436.71369025383757,436.71369025383757
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-06 00:00:00,3,24.3,147.6,147.6,985,28,6.0,111.65937277876942,18.609895463128236,5.207666299424602,0.0,0.0,0,540.6881578816831,540.6881578816831
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-06 06:00:00,3,25.1,147.5,147.5,980,30,6.0,89.52770641261097,14.921284402101827,353.5418866961596,0.3333333333333333,-0.8333333333333334,0,619.680991425845,619.680991425845
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-06 12:00:00,3,26.2,147.6,147.6,980,30,6.0,122.7244351344594,20.4540725224099,4.663374841130462,0.0,0.0,0,604.4301055316928,604.4301055316928
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-06 18:00:00,3,27.5,147.5,147.5,980,30,6.0,144.8934092865546,24.1489015477591,356.09643742586746,0.0,0.0,0,587.7340139975712,587.7340139975712
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-07 00:00:00,3,28.7,146.9,146.9,980,30,6.0,145.8355967309385,24.305932788489752,336.3402104034813,0.0,0.0,0,541.5689225588886,541.5689225588886
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-07 06:00:00,3,29.8,146.4,146.4,980,30,6.0,131.58173952667445,21.930289921112408,338.4889983667198,0.0,0.0,0,544.2197244680493,544.2197244680493
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-07 12:00:00,3,30.9,145.8,145.8,985,28,6.0,135.18630441723602,22.531050736206,334.9445590418745,-0.3333333333333333,0.8333333333333334,0,576.8272649700049,576.8272649700049
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-07 18:00:00,3,32.0,145.0,145.0,985,28,6.0,143.94233499143417,23.990389165239023,328.3910598284657,0.0,0.0,0,556.3053335662225,556.3053335662225
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-08 00:00:00,3,33.3,144.4,144.4,985,28,6.0,155.0836785628715,25.847279760478585,338.92479485727097,0.0,0.0,0,504.24004226272586,504.24004226272586
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-08 06:00:00,3,34.4,144.2,144.2,990,25,6.0,123.7009012258425,20.61681687097375,351.46878710684916,-0.5,0.8333333333333334,0,410.6219383865706,410.6219383865706
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-08 12:00:00,3,35.4,144.4,144.4,990,25,6.0,112.68080826810834,18.78013471135139,9.258202337183208,0.0,0.0,0,394.35753341827314,394.35753341827314
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-08 18:00:00,2,36.6,144.7,144.7,990,23,6.0,136.1354793608171,22.689246560136183,11.346125904117969,-0.3333333333333333,0.0,0,417.67006532870016,417.67006532870016
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-09 00:00:00,2,37.9,145.7,145.7,990,23,6.0,169.49619445018206,28.24936574169701,31.1780441200915,0.0,0.0,0,454.65680670312054,454.65680670312054
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-09 06:00:00,2,40.0,147.1,147.1,990,23,6.0,263.01796100415993,43.83632683402666,26.967417946590444,0.0,0.0,0,501.4210993731042,501.4210993731042
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-09 12:00:00,2,41.7,148.6,148.6,992,20,6.0,227.2586815518701,37.87644692531168,33.23232216158755,-0.5,0.3333333333333333,0,369.92750845958193,369.92750845958193
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-09 18:00:00,9,44.1,151.2,151.2,992,20,6.0,340.65146024364986,56.77524337394164,37.55671415076608,0.0,0.0,0,294.19441867547573,294.19441867547573
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-10 00:00:00,9,46.4,153.2,153.2,988,20,6.0,299.8423581105779,49.973726351762984,30.768354535094716,0.0,-0.6666666666666666,0,153.3738619811645,153.3738619811645
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-10 06:00:00,9,48.6,156.3,156.3,988,20,6.0,337.6953584548585,56.282559742476415,42.45603148229213,0.0,0.0,0,204.4982785939032,204.4982785939032
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-10 12:00:00,9,50.4,159.8,159.8,988,20,6.0,322.34519634821964,53.72419939136994,50.30372888501984,0.0,0.0,0,302.63199978947415,302.63199978947415
CH2016_0007,CH2016BST.txt,0,7,1605,31,OMAIS,2016-08-10 18:00:00,9,52.2,162.8,162.8,986,18,6.0,289.02605080463934,48.17100846743989,45.01707333309906,-0.3333333333333333,-0.3333333333333333,0,346.75832607835736,346.75832607835736
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-07 18:00:00,1,18.3,162.0,162.0,1002,13,,,,,,,0,527.0249268851633,527.0249268851633
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-08 00:00:00,1,17.6,161.8,161.8,1002,13,6.0,80.66042248928282,13.443403748213804,195.23697425738337,0.0,0.0,0,571.6361436166313,571.6361436166313
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-08 06:00:00,1,17.1,161.4,161.4,1005,15,6.0,69.95303454333994,11.658839090556656,217.4252225188119,0.3333333333333333,0.5,0,634.7785968318216,634.7785968318216
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-08 12:00:00,1,17.0,160.8,160.8,1005,15,6.0,64.74662926651187,10.791104877751978,260.1991399853512,0.0,0.0,0,700.7915353587625,700.7915353587625
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-08 18:00:00,1,17.1,160.1,160.1,1005,15,6.0,75.24160288804077,12.540267148006796,278.6010306339948,0.0,0.0,0,769.4488505471381,769.4488505471381
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-09 00:00:00,2,17.0,159.3,159.3,998,18,6.0,85.77002482363254,14.29500413727209,262.66844173711036,0.5,-1.1666666666666667,0,857.5157087646731,857.5157087646731
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-09 06:00:00,2,16.9,158.7,158.7,995,20,6.0,64.78016865392057,10.796694775653428,260.2038104815317,0.3333333333333333,-0.5,0,924.6586933874784,924.6586933874784
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-09 12:00:00,2,17.2,157.8,157.8,995,20,6.0,101.32542483483545,16.887570805805908,289.3530296292857,0.0,0.0,0,944.7177546585044,944.7177546585044
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-09 18:00:00,2,17.9,156.9,156.9,990,23,6.0,123.13739186551146,20.52289864425191,309.3407022174674,0.5,-0.8333333333333334,0,828.3459040353697,828.3459040353697
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-10 00:00:00,2,18.2,156.0,156.0,990,23,6.0,100.82824930595616,16.80470821765936,289.45904627175423,0.0,0.0,0,760.8166909199406,760.8166909199406
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-10 06:00:00,2,18.6,155.2,155.2,990,23,6.0,95.4095229510088,15.901587158501467,297.912336019089,0.0,0.0,0,693.3751117937651,693.3751117937651
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-10 12:00:00,2,18.9,154.3,154.3,990,23,6.0,100.46412866090944,16.744021443484908,289.5370797622286,0.0,0.0,0,645.6876029087571,645.6876029087571
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-10 18:00:00,2,19.6,153.9,153.9,990,23,6.0,88.44060061107696,14.74010010184616,331.71974438075824,0.0,0.0,0,562.2220808232406,562.2220808232406
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-11 00:00:00,2,20.1,153.7,153.7,990,23,6.0,59.4022067521178,9.900367792019631,339.4158747958356,0.0,0.0,0,503.9316893038701,503.9316893038701
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-11 06:00:00,2,20.5,153.9,153.9,990,23,6.0,49.12566442241064,8.18761073706844,25.089342450173945,0.0,0.0,0,455.5852328765268,455.5852328765268
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-11 12:00:00,2,21.8,154.5,154.5,990,23,6.0,157.37573799117578,26.229289665195964,23.181787415982228,0.0,0.0,0,305.84439266971316,305.84439266971316
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-11 18:00:00,2,23.6,155.4,155.4,990,23,6.0,220.4152555415416,36.735875923590264,24.59007571031077,0.0,0.0,0,178.26455241726075,178.26455241726075
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-12 00:00:00,2,25.2,155.6,155.6,990,23,6.0,179.06078819714867,29.843464699524777,6.453236511242039,0.0,0.0,0,211.4463779598057,211.4463779598057
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-12 06:00:00,2,26.3,155.6,155.6,992,20,6.0,122.31441930901477,20.385736551502458,0.0,-0.5,0.3333333333333333,0,305.3019221406553,305.3019221406553
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-12 12:00:00,2,27.6,155.4,155.4,992,20,6.0,145.90628210929574,24.317713684882623,352.23638523110213,0.0,0.0,0,437.40465906068573,437.40465906068573
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-12 18:00:00,2,28.8,155.3,155.3,992,20,6.0,133.79325621049392,22.29887603508232,355.82317830462904,0.0,0.0,0,578.0413002644916,578.0413002644916
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-13 00:00:00,2,29.8,155.1,155.1,992,20,6.0,112.87345921725864,18.81224320287644,350.1551506645977,0.0,0.0,0,697.6959460316435,697.6959460316435
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-13 06:00:00,2,31.7,154.2,154.2,992,20,6.0,228.1023204842078,38.017053414034635,338.07817722594757,0.0,0.0,0,932.458264866354,932.458264866354
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-13 12:00:00,2,32.9,153.1,153.1,990,23,6.0,168.7977326553081,28.13295544255135,322.52319694199196,0.5,-0.3333333333333333,0,1094.2328352019392,1094.2328352019392
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-13 18:00:00,2,34.0,152.2,152.2,990,23,6.0,148.09615643417197,24.682692739028663,325.9271526486946,0.0,0.0,0,1252.173792607273,1252.173792607273
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-14 00:00:00,2,35.8,151.2,151.2,990,23,6.0,219.9442228552197,36.657370475869946,335.78877087812674,0.0,0.0,0,1130.3042403219042,1130.3042403219042
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-14 06:00:00,2,38.1,149.6,149.6,990,23,6.0,292.5997272848892,48.766621214148195,331.4064649248342,0.0,0.0,0,861.8998186814628,861.8998186814628
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-14 12:00:00,2,40.4,147.8,147.8,990,20,6.0,299.0322591141196,49.83870985235327,329.3479752286955,-0.5,0.0,0,484.53674899891655,484.53674899891655
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-14 18:00:00,2,42.3,146.1,146.1,990,20,6.0,254.4897021293738,42.41495035489563,326.6704994098017,0.0,0.0,0,146.1441277498756,146.1441277498756
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-15 00:00:00,9,43.8,145.6,145.6,990,20,6.0,171.66832733382907,28.61138788897151,346.48036246012504,0.0,0.0,0,2.4210997199514326,2.4210997199514326
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-15 06:00:00,9,46.3,145.8,145.8,994,18,6.0,278.4306836902622,46.40511394837703,3.164337624761515,-0.3333333333333333,0.6666666666666666,0,242.33668188012913,242.33668188012913
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-15 12:00:00,9,48.8,145.4,145.4,996,18,6.0,279.6024071429284,46.60040119048807,353.98353053737674,0.0,0.3333333333333333,0,76.3501421220742,76.3501421220742
CH2016_0008,CH2016BST.txt,0,8,1606,33,CONSON,2016-08-15 18:00:00,9,53.2,144.0,144.0,998,15,6.0,498.9431170083115,83.15718616805192,349.2180935971584,-0.5,0.3333333333333333,0,79.53415506339198,79.53415506339198
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-13 00:00:00,1,17.6,139.8,139.8,1002,13,,,,,,,0,660.6035743341981,660.6035743341981
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-13 06:00:00,1,18.6,140.6,140.6,1000,15,6.0,139.69052731822123,23.281754553036873,37.126337167518386,0.3333333333333333,-0.3333333333333333,0,530.5523896699513,530.5523896699513
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-13 12:00:00,1,19.3,141.3,141.3,1000,15,6.0,107.135469077124,17.855911512853996,43.291386925878896,0.0,0.0,0,426.7903396198875,426.7903396198875
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-13 18:00:00,2,20.0,142.0,142.0,998,18,6.0,106.91973405765424,17.819955676275708,43.16498597738416,0.5,-0.3333333333333333,0,329.3561741340312,329.3561741340312
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-14 00:00:00,2,21.0,142.9,142.9,998,18,6.0,145.43301661680016,24.238836102800025,39.97439196623435,0.0,0.0,0,229.50336418995028,229.50336418995028
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-14 06:00:00,2,22.8,143.9,143.9,995,20,6.0,225.17376068270104,37.528960113783505,27.084533198856946,0.3333333333333333,-0.5,0,291.75388257223904,291.75388257223904
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-14 12:00:00,2,24.3,144.4,144.4,995,20,6.0,174.4049465610645,29.06749109351075,16.89227333965391,0.0,0.0,0,326.23592796834214,326.23592796834214
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-14 18:00:00,2,25.4,144.7,144.7,988,23,6.0,126.00410526994622,21.000684211657703,13.837237748492612,0.5,-1.1666666666666667,0,318.5508587910003,318.5508587910003
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-15 00:00:00,2,26.7,144.7,144.7,988,23,6.0,144.55340463792643,24.092234106321072,0.0,0.0,0.0,0,277.89037315737966,277.89037315737966
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-15 06:00:00,2,27.9,144.4,144.4,988,23,6.0,136.68669745734826,22.781116242891375,347.54345233450164,0.0,0.0,0,248.27556322114734,248.27556322114734
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-15 12:00:00,2,29.1,143.9,143.9,990,20,6.0,142.097645236547,23.682940872757836,340.0074344965966,-0.5,0.3333333333333333,0,264.27422560458615,264.27422560458615
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-15 18:00:00,2,30.3,143.0,143.0,990,20,6.0,159.2501791251864,26.5416965208644,327.1387712705384,0.0,0.0,0,298.6329016089211,298.6329016089211
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-16 00:00:00,2,31.7,142.3,142.3,988,23,6.0,169.36641044189628,28.22773507364938,336.98032217716593,0.5,-0.3333333333333333,0,253.18278673181902,253.18278673181902
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-16 06:00:00,2,33.1,141.5,141.5,988,23,6.0,172.84274441958289,28.80712406993048,334.4573680245565,0.0,0.0,0,180.62873974611338,180.62873974611338
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-16 12:00:00,2,34.3,141.1,141.1,988,23,6.0,138.46934325031322,23.078223875052203,344.6109916881852,0.0,0.0,0,141.99622151375095,141.99622151375095
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-16 18:00:00,2,35.7,141.2,141.2,988,23,6.0,155.93911159367562,25.98985193227927,3.320010487640502,0.0,0.0,0,35.79923286806527,35.79923286806527
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-17 00:00:00,2,37.7,141.6,141.6,988,23,6.0,225.2301772748148,37.53836287913579,8.991062924559458,0.0,0.0,0,64.07320270162822,64.07320270162822
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-17 06:00:00,2,40.8,142.5,142.5,990,20,6.0,353.3022452276786,58.883707537946435,12.387689781450604,-0.5,0.3333333333333333,0,103.82044043559696,103.82044043559696
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-17 12:00:00,9,44.3,143.1,143.1,990,20,6.0,392.2701054660206,65.37835091100344,6.995945777456143,0.0,0.0,1,25.71109192904518,-25.71109192904518
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-17 18:00:00,9,47.9,144.6,144.6,990,18,6.0,416.6512982038791,69.44188303397985,15.57761877331052,-0.3333333333333333,0.0,0,124.27682804768244,124.27682804768244
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-18 00:00:00,9,51.8,145.5,145.5,990,15,6.0,438.42510313951783,73.07085052325297,8.121012312275695,-0.5,0.0,0,234.37007566795023,234.37007566795023
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-18 06:00:00,9,54.6,146.5,146.5,990,15,6.0,318.3821469123937,53.063691152065616,11.676628124659317,0.0,0.0,0,398.9013551627806,398.9013551627806
CH2016_0009,CH2016BST.txt,0,9,1607,24,CHANTHU,2016-08-18 12:00:00,9,57.8,147.5,147.5,990,15,6.0,361.14976094648614,60.19162682441436,9.447721634917514,0.0,0.0,0,306.53013514842775,306.53013514842775
